File Name,Quantity List
ITALIAN_CHESTNUT_(Castanea_sativa_Mill.)_(roasted)_27410.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
ALMOND_HULL_(mission)_10103.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
PEANUT_OIL_7630.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '2.36', -1, -1, -1, -1, '0.127', '0.082', -1, '0.19\xa0—\xa01.778', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.01', -1, -1, -1, '0.257', -1, -1, -1, -1, -1, '0.355', -1, '0.03', '0.011', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.0001', '0.057', '0.028', '0.0048', '0.0005', -1, -1, -1, '0.052']"
ITALIAN_CHESTNUT_(Castanea_sativa_Mill.)_(boiled)_27420.html,"[-1, -1, -1, -1, -1, -1]"
WALNUT_ROOT_BARK_(Juglans_regia_L.)_10870.html,"[-1, -1]"
"FILBERT,_HAZELNUT_(raw)_7510.html","[-1, '0\xa0—\xa06.012', '0.089\xa0—\xa00.295', '0\xa0—\xa00.315', '0\xa0—\xa00.209', '0.038\xa0—\xa00.223', '0.037\xa0—\xa00.14', '0.482\xa0—\xa01.477', '0.031\xa0—\xa00.344', '1.509\xa0—\xa07.998', '0\xa0—\xa00.432', '0\xa0—\xa00.196', -1, -1, '0.027\xa0—\xa00.063', '0\xa0—\xa00.13', '0.05\xa0—\xa00.211', '0.467\xa0—\xa02.78', '0.059\xa0—\xa00.293', '0\xa0—\xa00.192', -1, '0\xa0—\xa00.203', -1, -1, -1, -1, -1, -1, -1, '1.603\xa0—\xa07.597', '0.07\xa0—\xa00.231', '0\xa0—\xa00.228', '0.208\xa0—\xa00.572', -1, '0\xa0—\xa00.041', '0\xa0—\xa00.208', -1, -1, '0\xa0—\xa00.123', '0\xa0—\xa00.031', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0\xa0—\xa00.14', -1, -1, -1, -1, -1, '0\xa0—\xa00.21', -1, -1, '0.2', '0\xa0—\xa00.095', '0.014\xa0—\xa00.075', '0.115\xa0—\xa02.412', '0.259\xa0—\xa03.233', -1, -1]"
PEANUT_(raw)_7610.html,"[-1, -1, -1, -1, -1, -1, '0.003\xa0—\xa00.01', '0.005', -1, '0.008\xa0—\xa00.01', '0.002', '0.017', '0.014', '0.02\xa0—\xa00.07', '0.004\xa0—\xa00.005', 'trace', '0.2\xa0—\xa02.734', '0.01\xa0—\xa00.02', '0.0005', '0.008\xa0—\xa00.02', '0.02\xa0—\xa00.06', 'trace\xa0—\xa00.001', '0.03\xa0—\xa00.09', '0.01\xa0—\xa00.02', 'trace\xa0—\xa00.0005', '0.06\xa0—\xa00.2', '0.02\xa0—\xa00.05', '0.0009', '0.019', '0.001\xa0—\xa00.03', '0.0024', '0.05\xa0—\xa00.1', '0.01\xa0—\xa00.06', '0.0051', '0.001\xa0—\xa00.03', '0.0058', 'trace\xa0—\xa00.01', '0.01\xa0—\xa00.07', '0.001', '0.003\xa0—\xa00.02', '0.01', '0.04', '0.02', '0.01', -1, '0.103', -1, '0.004\xa0—\xa00.01', '0.001\xa0—\xa00.02', '0.0061', 'trace\xa0—\xa00.02', 'trace\xa0—\xa00.03', '0.007\xa0—\xa00.008', '0.00022', '0.01', 'trace', '0.03', '9.176', '0.037', '0.021', '0.055', -1, -1, -1, -1, -1, -1, '0.109', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.0062', '0.00042', '0.00064', '0.0086', '0.016', '0.0012', '0.021', '0.0012', '0.015', '0.018']"
MACADAMIA_NUT_(Macadamia_integrifolia)_(raw)_10220.html,"['0.04', '0.03', '0.06', '0.06', '0.71', '0.36', '15.7', '0.04', '0.02', '0.03', '<0.01', '0.23', '0.01', '0.02', '0.07', '0.06', '0.05', '0.05', '0.01', '0.05', '0.08', '0.04', '0.05', '1.54', '0.08', '0.08', '<0.01', '0.06', '<0.01', '<0.01', '0.08', '1.3', '0.01', '0.04', '0.12', '0.21', '<0.01', '0.29', '0.02', '0.05', '0.03', '0.03', '0.23', '0.03', '0.02', '0.06', '0.06', '0.04', '0.02', '<0.01', '0.02', '0.02', '0.12', '<0.01', '0.01', '0.03', '0.02', '<0.01', '0.21', '0.05', '0.64', '0.3', '0.12', '0.02', '0.01', '0.01', '0.02', '0.02', '0.04', '0.01', '0.13', '0.01', '0.01', '0.04', '0.04', '<0.01', '<0.01', '0.02', '0.63', '0.02', '0.1', '0.21', '0.14', '0.04', '0.01', '0.01', '0.05', '0.04', '0.03', '0.08', '0.16', '0.03', '0.05', '0.02', '0.03', '0.07', '0.01', '0.08', '0.01', '0.15', '0.01', '<0.01', '<0.01', '<0.01', '0.01', '0.01', '0.95', '0.05', '0.05', '0.38', '0.74']"
WALNUT_KERNEL_(Juglans_regia_L.)_10810.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '8.7', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '117', '338', '1.4', '2.4', '0.6', '0.5', '18', '59', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
ITALIAN_CHESTNUT_(Castanea_sativa_Mill.)_(raw)_27450.html,"[-1, -1, -1, -1, -1, -1]"
BLACK_MUSTARD_(Brassica_nigra)_3640.html,"[-1, -1, -1, -1, -1, -1, -1]"
SCOTCH_SPEARMINT_OIL_(Mentha_cardiaca_Ger.)_3540.html,"[-1, '5000', -1, -1, -1, -1, -1, '153000', -1, -1, -1, '3000', -1, -1, '7000', -1, -1, -1, '5000', -1, -1, -1, -1, '1000', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '2000', -1, -1, -1, '2000', -1, -1, -1, -1, -1, '2000', -1, -1, '2000', -1, '1000', '1000', -1, '2000', -1, -1, -1, -1, '2000', '6000', -1, -1, -1, -1, '1000', -1, -1, -1, '1000', '3000', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '3000', -1, -1, -1, '10000', '1000', -1, -1, -1, -1, '1000', '10000', -1, '692000', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '3000', -1, -1, -1, '2000', -1, -1, -1, '1000', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '<0.01', -1, -1, '0.12\xa0—\xa00.98', '0.01\xa0—\xa01.25', '<0.01', '0.077', '0.21', -1, '0.056', '0.039', '0.082', '<0.01', '0.024', '0.01', '0.072', '0.13', 'trace\xa0—\xa01.35', '0.12', '<0.01', 'trace\xa0—\xa00.51', '0.18\xa0—\xa00.28', 'trace\xa0—\xa00.35', '0.13\xa0—\xa00.2', '0.02\xa0—\xa00.06', '3.26\xa0—\xa03.54', '0.01\xa0—\xa00.05', '0.09\xa0—\xa00.11', '0.06\xa0—\xa00.58', '0.022', '0.032', -1, -1, -1, -1, '18000', -1, -1, -1, -1, -1, -1, '1000', -1, -1, '0.15\xa0—\xa00.49', '1000', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
INDIAN_DILL_ROOT_(Anethum_sowa_Roxb.)_14450.html,"['80', '170', '1', '30']"
ANISE_HYSSOP_(Agastache_foeniculum_(Pursh)_Kuntze)_24210.html,"[-1, '1000', '85000', '33000', '4000', '1000', -1, '<1000', -1, '<1000', '<1000', '<1000', '4000', '55000', '<1000', '<1000', '4000', -1, '1000', '6000', -1, -1, '6000', '7000', '12000', '6000', '<1000', '1000', '2000', '13000', -1, -1, '<1000', '4000', -1, '<1000', '<1000', '746000', '<1000', '1000', '2000', '1000', '2000']"
BROWN_MUSTARD_OIL_(Brassica_juncea)_3635.html,"['2000', '5000', -1, '1000', '1000', 'trace', 'trace', -1, -1, -1, -1, '5000', '2000', '4000', -1, '1000', '1000', '1000', '5000', '2000', 'trace', '4000', '2000', '23000', '40000', '12000', '8000', 'trace', '25000', -1, -1, '44000', 'trace', -1, '173000', -1, -1, -1, 'trace', '29000']"
PIMENTO_LEAF_23820.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0\xa0—\xa06600', '1000\xa0—\xa02000', '0\xa0—\xa05900', -1, '1100', '0\xa0—\xa0600', '400\xa0—\xa02700', '2100\xa0—\xa03500', '1000\xa0—\xa04200', '10700\xa0—\xa016700', '0\xa0—\xa0400', -1, -1, -1, -1, '0\xa0—\xa05900', -1, '5900\xa0—\xa09900', '4100\xa0—\xa08600', '9700\xa0—\xa076000', '900', -1, '0\xa0—\xa04500', '0\xa0—\xa08600', '0\xa0—\xa04900', -1, -1, '600\xa0—\xa07800', '900', -1, -1, -1, -1, -1, -1, -1, -1, '1300', '0\xa0—\xa03000', -1, -1, -1, -1, '0\xa0—\xa04400', '0\xa0—\xa01900', '0\xa0—\xa07600', -1, '0\xa0—\xa05600', -1, -1, -1, -1, -1, '11200\xa0—\xa024700', '3000', '300', '600000\xa0—\xa0834800', -1, '19000', -1, -1, -1, '2100\xa0—\xa018200']"
"MILK_THISTLE_OIL_(cold-pressed,_old)_35702.html","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '380', '90', '39300', '430', '27100', '128930', '289560', '1090', '20130', '15800', '4650', -1, -1, -1, -1, -1, -1, -1, -1, -1]"
LEMON_BALM_(Melissa_officin._L_subsp_alt_Arcang)_31100.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
WHITE_MUSTARD_SEEDS_(Sinapis_alba_L)_3610.html,"['0.044', '0.0422', '0.039', -1, '0.0125', '0.0137', '0.00322', '0.00078', '0.00272', '<0.00021', '0.00206', '0.006', '7.62', '0.0408', '0.0429', '0.0351', '0.0269', '0.284', '0.171', -1, '0.0214', '0.0824', '0.00016', '<0.00006', -1, -1, '0.00516', '0.0055', -1, '0.00297', '0.00114', '0.00132', '0.00454', '<0.00002', '0.0112', '0.00284', '0.392', '<0.00009', '0.00131', '0.00552', -1, -1, '455', '0.0102', '0.0396', '0.0277', -1]"
"BROWN_FLAXSEED_OIL_(cold-pressed,_old)_35204.html","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '160', '100', '23940', '320', '22930', '114640', '78040', '264070', '1090', '870', '680', -1, -1, -1, -1, -1, -1, -1, -1, -1]"
ANISE_(Pimpinella_anisum_L.)_3005.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
INDIAN_CRESS_ABSOLUTE_(Tropaelum_majus_L.)_29300.html,"['3000', '38000', '10000', '9000', '7000', '100', '1000', '39000', '837000', '11000']"
CLOVE_BUD_3201.html,"[-1, -1, -1, -1, '1460\xa0—\xa014200', -1, -1, -1, -1, '200\xa0—\xa0700', -1, -1, 'trace\xa0—\xa0420', '420', -1, '100', -1, -1, -1, -1, -1, '10300\xa0—\xa0124000', '100\xa0—\xa02900', '64\xa0—\xa01700', '4300', -1, -1, '100', -1, -1, -1, -1, '700', -1, 'trace', '300', -1, '100', -1, '100\xa0—\xa0700', -1, -1, 'trace', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 'trace', -1, '3900', '100', -1, -1, '400\xa0—\xa0700', -1, -1, '400', 'trace', -1, '500', -1, '19.2\xa0—\xa039.2', -1, -1, '400', 'trace', '3000\xa0—\xa0220700', '2000', -1, '100', -1, '1300\xa0—\xa02000', 'trace', '100', 'trace', 'trace', -1, -1, -1, '400\xa0—\xa01500', -1, -1, 'trace', -1, '1300', -1, 'trace', -1, -1, '400\xa0—\xa04700', -1, -1, '100', '700000\xa0—\xa0844000', '1400\xa0—\xa02300', -1, -1, -1, -1, -1, -1, '2300', '1600\xa0—\xa018000']"
CURCUMA_DOMESTICA_L._18686.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"BROWN_FLAXSEED_OIL_(cold-pressed,_fresh)_35202.html","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '210', '120', '30530', '380', '28130', '141220', '97290', '332460', '1330', '1000', '760', -1, -1, -1, -1, -1, -1, -1, -1]"
CURCUMA_AERUGINOSA_ROXB._18670.html,"['<500', '60000', '13000', '19000', '4000', '<500', '5000', '3000', '<500', '12000', '18000', '<500', '<500', '4000', '2000', '1000', '14000', '3000', '3000', '2000', '7000', '17000', '9000', '65000', '99000', '85000', '1000', '36000', '20000', '21000', '59000', '19000', '94000', '60000', '<500', -1, -1, '23000', '25000']"
Heated_LICORICE_(Glycyrrhiza_inflata_L.)_14540.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
CORIANDER_SEED_(Coriandrum_sativum_L.)_12000.html,"[-1, -1, -1, -1, -1, '<1000\xa0—\xa013500', -1, '100', '500\xa0—\xa01400', '500\xa0—\xa0800', '<1000\xa0—\xa0101000', '900\xa0—\xa026000', '16000\xa0—\xa072800', -1, -1, -1, -1, '6000\xa0—\xa083000', -1, -1, '<1000\xa0—\xa014000', -1, -1, '<1000\xa0—\xa018000', -1, -1, '1000\xa0—\xa05000', 'trace', '0\xa0—\xa05000', '1000', '500', -1, '<1000\xa0—\xa0147000', -1, -1, -1, 'trace', '0\xa0—\xa011000', '8000\xa0—\xa046000', 'trace\xa0—\xa0400', '492000\xa0—\xa0733000', -1, -1, '2000\xa0—\xa029000', '2000\xa0—\xa023000', '1300\xa0—\xa019000', -1, -1, -1, '1000', -1, -1, -1, 'trace', '3100\xa0—\xa04000', -1, '700', -1, -1, -1, -1, -1, -1, '4400', -1, -1, 'trace', -1, -1, '1500', '24600\xa0—\xa099000', -1, -1, '0\xa0—\xa075000', '500\xa0—\xa02000', '2000', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0\xa0—\xa05000', -1, -1, -1, '500', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '<1000\xa0—\xa032000', -1]"
BLACK_PEPPER_LEAF_(cv._Bragantina)_3810.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
CASSIA_BARK_(Cinnamomum_cassia_Blume)_3102.html,"[-1, -1]"
CYMBOPOGON_FLEXUOSUS_OIL_25420.html,"[-1, '600', '700', '4600', '500', '24200', -1, -1, -1, '2400', -1, '300', -1, -1, -1, -1, -1, '3200', -1, '4400', -1, '38000', '3900', '13400', -1, '3800', '3700', '511900', '300600', '14300', -1, '700', -1, -1, '19500', -1, -1, -1, -1, -1, -1]"
CALABASH_NUTMEG_(Monodora_myristica_Dunal)_24300.html,"['12000', '5000', '3500\xa0—\xa079000', '700\xa0—\xa0488000', '17000', '300\xa0—\xa05000', '10000\xa0—\xa087000', '1200', '4300\xa0—\xa0159000', '63000', '2000\xa0—\xa09700', '2300\xa0—\xa04000', -1, '1200', '2500', '40000\xa0—\xa0171000', '3400', '1600', '400', '30000\xa0—\xa046000', '7800', '16000', '2000\xa0—\xa017000', '700', '8900', '9300', '11000', '9300', '3500', '2000', '2400', '3000', -1, -1, '9100', '1100', '600', '100', '3700', '4000', '2200', '2300', '1100', '1600', '4800', '11000', '3200', '3900', '1200', '1200', -1, '100', '100', '5100', '6800', '5500']"
ANISE_FRUITS_3020.html,"['4.5', '220', '0.73', '110', '0.18', '0.007', '530', '57', '16000', '0.071', '0.16', '0.011', -1]"
SATUREJA_THYMBRA_L._23930.html,"['16800\xa0—\xa033000', '26900\xa0—\xa053000', '267000\xa0—\xa0489000', '<1000', '3000\xa0—\xa010600', 'trace\xa0—\xa01000', '23800\xa0—\xa056900', '5000\xa0—\xa033600', '1000\xa0—\xa018100', '<1000\xa0—\xa03000', '1000', '14000\xa0—\xa072700', '87600\xa0—\xa0132000', 'trace\xa0—\xa06000', '<1000', '2000\xa0—\xa06000', 'trace\xa0—\xa019700', '<1000', '1000', '2000\xa0—\xa05200', '10000\xa0—\xa0449000', '5000\xa0—\xa0223000']"
BOURBON_VANILLA_(Vanilla_planifolia_Andrews)_18210.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '43', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '493', -1, -1, -1, -1, -1, -1, -1, 'trace\xa0—\xa0341', '133', '13\xa0—\xa0185', '108', 'trace\xa0—\xa0109', -1, '46', -1, -1, -1, -1, -1, -1, -1, '23', '195', '7', -1, '25', -1, '12', -1, '56', '46', '22', '111', '133', '50', -1, '913\xa0—\xa02000', '891', '313', '8292\xa0—\xa023187', -1, '163', -1, '121', -1, -1, -1, '335', '137', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '33', -1, -1, '1', -1, -1, '18', -1, '200', -1, -1, -1, -1, -1, -1, -1, -1, -1, '409', '862', -1, -1, '397', '224', -1, -1, -1, -1, -1, -1, -1, '293\xa0—\xa0506', -1, '1083\xa0—\xa01929', -1, -1, -1, -1, -1, -1, '9', '215', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '77', -1, '38', -1, -1, -1, -1, '110', -1, '49', -1, -1, -1, -1, -1, -1, -1, '668', -1, -1, -1, '140', '574', -1, -1, -1, -1, -1, -1, -1, '65', -1, -1, -1, -1, -1, -1, -1, -1, '200', -1, -1, -1, -1, '1225', '2\xa0—\xa0199', '104', -1, -1, '9099', '480', -1, -1, '1177', -1, -1, -1, -1, '1615', '122', -1, -1, -1, -1, -1, -1, '0.1', '0.3']"
TEMOE_LAWAK_(Curcuma_xanthorrhiza_Roxb.)_18620.html,"[-1, '<500', '510\xa0—\xa010000', -1, -1, -1, -1, '4000', '180\xa0—\xa07000', '60\xa0—\xa02000', '5000', '2000', '250\xa0—\xa0650', '180\xa0—\xa011000', '5700\xa0—\xa0414000', '7000\xa0—\xa023500', '3000', '<500', '3000', '8000', '2000', '<500', '60\xa0—\xa0800', -1, 'trace\xa0—\xa0180', '2000', '7000', -1, '2000', '1000', '1000', '8000', '180\xa0—\xa06000', '12000', '190\xa0—\xa03000', '2000', '37000', '180\xa0—\xa09500', '450\xa0—\xa09500', '130\xa0—\xa030000', '<500', '3000', '5000', '10000', '5500\xa0—\xa0215000', '190\xa0—\xa09000', '42000', '<500', '<500']"
CURCUMA_AMADA_ROBX._18685.html,"[-1, -1, -1, -1, -1, -1, -1, -1]"
INDIAN_DILL_SEED_(Anethum_sowa_Roxb.)_14460.html,"['trace', '90', '225', 'trace', '6795', '720', 'trace', 'trace', 'trace', '45', '585', 'trace', 'trace', 'trace', '1440', '1890', '20025', 'trace', '450', '11925', '225']"
FENUGREEK_(Trigonella_foenum-graecum_L.)_10400.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
CURCUMA_CAESIA_ROXB._18640.html,"['2350', '2225', '3060', '1890', '1050', '2830', '1360']"
"MENTHA_OILS,_OTHER_3560.html","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
ASAFOETIDA_OIL_30100.html,"['0\xa0—\xa050', '0\xa0—\xa01000', '0\xa0—\xa01000', '0\xa0—\xa01000', '0\xa0—\xa01300', '0\xa0—\xa0500', '0\xa0—\xa078660', '0\xa0—\xa036300', '0\xa0—\xa097200', '100\xa0—\xa036900', '0\xa0—\xa015530', '0\xa0—\xa01000', '0\xa0—\xa029340', '100\xa0—\xa02000', '0\xa0—\xa050', '0\xa0—\xa050', '0\xa0—\xa050', '300\xa0—\xa029810', '100\xa0—\xa01100', -1, '0\xa0—\xa06800', '0\xa0—\xa05260', '1000\xa0—\xa0213600', '2100\xa0—\xa0471000', '0\xa0—\xa01610', '0\xa0—\xa0500', '0\xa0—\xa050', '0\xa0—\xa050', '0\xa0—\xa01000', '100\xa0—\xa02960', '100\xa0—\xa031400', '0\xa0—\xa03100', '100\xa0—\xa03380', '0\xa0—\xa010300', '0\xa0—\xa0800', -1, '100\xa0—\xa06890', -1, '100\xa0—\xa01370', '100\xa0—\xa01490', '0\xa0—\xa050', '0\xa0—\xa0900', '100\xa0—\xa01610', '100\xa0—\xa01540', '100\xa0—\xa07890', -1, -1, '0\xa0—\xa03680', '0\xa0—\xa076500', '0\xa0—\xa01000', '0\xa0—\xa050', -1, '0\xa0—\xa01000', -1, -1, -1, '0\xa0—\xa050', '0\xa0—\xa01400', -1, '0\xa0—\xa050', -1, '100\xa0—\xa03170', '1000', -1, '0\xa0—\xa050', '0\xa0—\xa050', '100\xa0—\xa045240', '100\xa0—\xa010990', '0\xa0—\xa035060', '100\xa0—\xa021320', '100\xa0—\xa0150910', '100\xa0—\xa030700', '100\xa0—\xa030200', -1, '0\xa0—\xa01000', '0\xa0—\xa01000', -1, '0\xa0—\xa01000', '0\xa0—\xa01000', '0\xa0—\xa01000', -1, -1, '0\xa0—\xa050', '0\xa0—\xa01000', -1, -1, -1, -1, -1, '0\xa0—\xa04700', '0\xa0—\xa01000', '0\xa0—\xa01800', '0\xa0—\xa01000', -1, '0\xa0—\xa050', '100\xa0—\xa036700', -1, '1400\xa0—\xa02500', '100\xa0—\xa08050', '100\xa0—\xa02060', '13000', '50\xa0—\xa012400', '0\xa0—\xa01000', '0\xa0—\xa01000', '0\xa0—\xa01600', '0\xa0—\xa050', '0\xa0—\xa01000', '0\xa0—\xa050', '0\xa0—\xa01000', '50\xa0—\xa016900', '50\xa0—\xa08800', '50\xa0—\xa01100', '0\xa0—\xa03100', '0\xa0—\xa01000', '3600', '0\xa0—\xa012400', '0\xa0—\xa0277710', '6600\xa0—\xa0560400', '1000\xa0—\xa01700', '1000\xa0—\xa027400', '50\xa0—\xa011000', '0\xa0—\xa02300', '0\xa0—\xa01000', '0\xa0—\xa01000', '0\xa0—\xa012900', '0\xa0—\xa025500', '50\xa0—\xa014600', '1900\xa0—\xa018200', '14600', '50\xa0—\xa01900', '2800', -1, '26500\xa0—\xa0379300', '26200\xa0—\xa0184600', '101400\xa0—\xa0169400', '141800', -1, '13800', '100\xa0—\xa015290', -1, -1, -1, -1, '1400', '50\xa0—\xa02300', '1000\xa0—\xa02100', -1, -1, '100\xa0—\xa0186300', '6400', '0\xa0—\xa01000', '0\xa0—\xa03400', '0\xa0—\xa02800', -1, -1, -1, '0\xa0—\xa04100', '100\xa0—\xa08560', '0\xa0—\xa07400', '0\xa0—\xa02700', '0\xa0—\xa01000', '0\xa0—\xa01600', -1, '1000\xa0—\xa07100', -1, -1, '0\xa0—\xa01000', '0\xa0—\xa01000', '100\xa0—\xa041080', '100\xa0—\xa08100']"
ASIAN_MINT_OIL_(Mentha_asiatica_Borriss.)_3515.html,"[-1, '1500', '300', -1, '500', '1800', '67300', '13400', '400', '1400', '200', '8400', '2700', '34000', '5000', -1, '700', '300', '200', '700', '2800', '15800', '3400', '400', '9600', '300', '500', '700', -1, '300', '400', '2100', '7000', '300', '400', '300', '15100', '400', '115600', '631700']"
"WHITE_SESAME_SEED_OIL_(cold-pressed,_fresh)_35401.html","[-1, -1, -1, -1, -1, -1, '0.032\xa0\xa00.032', -1, -1, -1, -1, -1, -1, -1, -1, '0.917\xa0\xa00.917', -1, '0.214\xa0\xa00.214', -1, -1, -1, '3.094\xa0\xa03.094', -1, '0.901\xa0\xa00.901', -1, -1, -1, '0.397\xa0\xa00.397', '4.170\xa0\xa04.170', -1, -1, -1, -1, '80', '50770', '340', '33680', '233640', '220990', '1710', '4950', '960', '680', -1, -1, -1, '0.406\xa0\xa00.406', -1, -1, -1, -1, -1, '0.077\xa0\xa00.077', -1]"
